source,source_name,target,target_name,cluster,coef_mean,coef_abs,p,-logp,network,TF_target,cell_wall_related_gene
AT5G15150,HAT7,AT4G10360,AT4G10360,Elongation_Cortex_BRZ_8_BL,-0.008172584,0.008172584,1.292711367756932e-12,11.888498432106026,Cortex,AT5G15150_AT4G10360,FALSE
AT5G15150,HAT7,AT5G66920,sks17,Elongation_Cortex_BRZ_1_BL,0.008170333,0.008170333,2.403941962985899e-12,11.619076021469308,Cortex,AT5G15150_AT5G66920,FALSE
AT1G26960,ATHB-23,AT3G13610,F6'H1,Elongation_Cortex_BRZ_1_BL,-0.008170249,0.008170249,1.6073266464212434e-15,14.793895855456574,Cortex,AT1G26960_AT3G13610,FALSE
AT1G26960,ATHB-23,AT5G42860,AT5G42860,Elongation_Cortex_BRZ_8_BL,0.008162855,0.008162855,9.498441828135964e-12,11.022347632705305,Cortex,AT1G26960_AT5G42860,FALSE
AT1G26960,ATHB-23,AT5G65390,AGP7,Elongation_Cortex_BRZ_1_BL,0.008160853,0.008160853,5.73067890959447e-13,12.241793924415724,Cortex,AT1G26960_AT5G65390,FALSE
AT1G33240,AT-GTL1,AT5G44020,AT5G44020,Elongation_Cortex_BRZ_8_BL,0.008159523,0.008159523,1.3206975287214414e-11,10.879196634806773,Cortex,AT1G33240_AT5G44020,FALSE
AT1G26960,ATHB-23,AT5G01220,SQD2,Elongation_Cortex_BRZ_1_BL,0.008157824,0.008157824,9.684660841093696e-14,13.013915583764758,Cortex,AT1G26960_AT5G01220,FALSE
AT1G69780,ATHB-13,AT1G11680,CYP51G1,Elongation_Cortex_BRZ_8_BL,0.008157579,0.008157579,3.555066423963763e-11,10.449152280365599,Cortex,AT1G69780_AT1G11680,FALSE
AT1G69780,ATHB-13,AT2G16600,CYP19-1,Elongation_Cortex_BRZ_0_5_BL,0.008156696,0.008156696,3.867404678166811e-8,7.412580381767271,Cortex,AT1G69780_AT2G16600,FALSE
AT1G69780,ATHB-13,AT5G27770,RPL22C,Elongation_Cortex_BRZ_8_BL,0.008156673,0.008156673,5.00920438228577e-14,13.30023124814916,Cortex,AT1G69780_AT5G27770,FALSE
AT1G69780,ATHB-13,AT5G42420,URGT3,Elongation_Cortex_BRZ_1_BL,0.008156639,0.008156639,1.1602825993346296e-12,11.935436220786757,Cortex,AT1G69780_AT5G42420,FALSE
AT1G69780,ATHB-13,AT4G32330,WDL5,Elongation_Cortex_BRZ_4_BL,0.008153772,0.008153772,1.5711628065669727e-9,8.803778810294087,Cortex,AT1G69780_AT4G32330,FALSE
AT1G26960,ATHB-23,AT2G20670,AT2G20670,Elongation_Cortex_BRZ_8_BL,0.008153686,0.008153686,4.963155438948382e-14,13.304242123106032,Cortex,AT1G26960_AT2G20670,FALSE
AT5G15150,HAT7,AT1G66280,BGLU22,Elongation_Cortex_BRZ_8_BL,-0.008153313,0.008153313,5.476723103485255e-15,14.261479215921375,Cortex,AT5G15150_AT1G66280,FALSE
AT1G33240,AT-GTL1,AT1G75750,GASA1,Elongation_Cortex_BRZ_4_BL,-0.008153307,0.008153307,1.3048322533552319e-8,7.884445316773822,Cortex,AT1G33240_AT1G75750,FALSE
AT3G01220,ATHB-20,AT4G03390,SRF3,Elongation_Cortex_BRZ_8_BL,0.008151006,0.008151006,1.4094856517480565e-16,15.850939340791571,Cortex,AT3G01220_AT4G03390,FALSE
AT5G15150,HAT7,AT3G58120,BZIP61,Elongation_Cortex_BRZ_1_BL,0.008150389,0.008150389,7.355685230497829e-17,16.133376863662175,Cortex,AT5G15150_AT3G58120,FALSE
AT1G26960,ATHB-23,AT4G35410,AAP19-2,Elongation_Cortex_BRZ_4_BL,0.008147474,0.008147474,3.921391440014763e-10,9.406559803516354,Cortex,AT1G26960_AT4G35410,FALSE
AT1G69780,ATHB-13,AT5G61820,AT5G61820,Elongation_Cortex_BRZ_4_BL,-0.008145782,0.008145782,4.001097094954309e-8,7.397820909432993,Cortex,AT1G69780_AT5G61820,FALSE
AT5G15150,HAT7,AT1G58360,AAP1,Elongation_Cortex_BRZ_0_5_BL,-0.00814468,0.00814468,1.523110865765347e-16,15.81726848363852,Cortex,AT5G15150_AT1G58360,FALSE
AT1G26960,ATHB-23,AT3G23810,SAHH2,Elongation_Cortex_BRZ,0.008143,0.008143,2.7822541745075914e-14,13.555603197297344,Cortex,AT1G26960_AT3G23810,FALSE
AT1G33240,AT-GTL1,AT5G15230,GASA4,Elongation_Cortex_BRZ_1_BL,0.008140831,0.008140831,1.4228256628516568e-21,20.846848310245917,Cortex,AT1G33240_AT5G15230,FALSE
AT1G33240,AT-GTL1,AT5G65390,AGP7,Elongation_Cortex_BRZ_8_BL,0.008138535,0.008138535,2.9199435392823134e-13,12.534625546091034,Cortex,AT1G33240_AT5G65390,FALSE
AT1G33240,AT-GTL1,AT5G20250,DIN10,Elongation_Cortex_BRZ_8_BL,0.008138378,0.008138378,6.008911387299526e-12,11.221204200428533,Cortex,AT1G33240_AT5G20250,FALSE
AT1G69780,ATHB-13,AT2G18160,BZIP2,Elongation_Cortex_BRZ_4_BL,0.008138159,0.008138159,1.125537873771533e-10,9.948639886631259,Cortex,AT1G69780_AT2G18160,FALSE
AT5G15150,HAT7,AT3G53420,PIP2-1,Elongation_Cortex_BRZ,-0.008135083,0.008135083,2.6395512703752213e-17,16.57846989788928,Cortex,AT5G15150_AT3G53420,FALSE
AT1G69780,ATHB-13,AT3G06070,AT3G06070,Elongation_Cortex_BRZ_4_BL,0.008133957,0.008133957,4.76740837488294e-16,15.321717644934317,Cortex,AT1G69780_AT3G06070,FALSE
AT1G33240,AT-GTL1,AT4G31470,AT4G31470,Elongation_Cortex_BRZ_0_5_BL,0.008131376,0.008131376,1.2379472137986025e-11,10.907297873284186,Cortex,AT1G33240_AT4G31470,FALSE
AT1G33240,AT-GTL1,AT3G23150,ETR2,Elongation_Cortex_BRZ,0.008130505,0.008130505,2.4152717909781097e-13,12.617033990924728,Cortex,AT1G33240_AT3G23150,FALSE
AT5G15150,HAT7,AT1G68140,AT1G68140,Elongation_Cortex_BRZ_8_BL,0.008125431,0.008125431,6.38990664395724e-19,18.194505486804104,Cortex,AT5G15150_AT1G68140,FALSE
AT1G33240,AT-GTL1,AT3G30390,AVT6A,Elongation_Cortex_BRZ_4_BL,0.008122229,0.008122229,3.0683447185056845e-5,4.513095850415744,Cortex,AT1G33240_AT3G30390,FALSE
AT1G33240,AT-GTL1,AT3G28200,PER31,Elongation_Cortex_BRZ_0_5_BL,0.0081214225,0.0081214225,2.686237982046775e-10,9.570855514485123,Cortex,AT1G33240_AT3G28200,FALSE
AT1G69780,ATHB-13,AT1G12240,BFRUCT4,Elongation_Cortex_BRZ_0_5_BL,0.008121162,0.008121162,3.0906245186728985e-14,13.509953754358794,Cortex,AT1G69780_AT1G12240,FALSE
AT1G33240,AT-GTL1,AT5G48560,BHLH78,Elongation_Cortex_BRZ_4_BL,0.008120029,0.008120029,1.2341331258139418e-13,12.908637990474585,Cortex,AT1G33240_AT5G48560,FALSE
AT5G15150,HAT7,AT5G35730,AT5G35730,Elongation_Cortex_BRZ,0.008117734,0.008117734,7.063639601257405e-14,13.150971467298277,Cortex,AT5G15150_AT5G35730,FALSE
AT1G26960,ATHB-23,AT3G23690,BHLH77,Elongation_Cortex_BRZ_4_BL,0.008117307,0.008117307,1.8483814904742307e-8,7.733208389117384,Cortex,AT1G26960_AT3G23690,FALSE
AT5G15150,HAT7,AT5G11890,AT5G11890,Elongation_Cortex_BRZ_4_BL,0.008116203,0.008116203,3.379360164882776e-15,14.471165519593692,Cortex,AT5G15150_AT5G11890,FALSE
AT3G01220,ATHB-20,AT2G44740,CYCU4-1,Elongation_Cortex_BRZ_4_BL,0.008116071,0.008116071,3.7820111588453054e-12,11.422277194100765,Cortex,AT3G01220_AT2G44740,FALSE
AT1G26960,ATHB-23,AT1G28130,GH3.17,Elongation_Cortex_BRZ_4_BL,0.008115952,0.008115952,1.4610239694730256e-14,13.835342658997615,Cortex,AT1G26960_AT1G28130,FALSE
AT1G69780,ATHB-13,AT2G42900,AT2G42900,Elongation_Cortex_BRZ,0.008114693,0.008114693,1.2687056222792748e-14,13.896639135549647,Cortex,AT1G69780_AT2G42900,FALSE
AT1G33240,AT-GTL1,AT2G15570,ATHM3,Elongation_Cortex_BRZ_0_5_BL,0.008113637,0.008113637,3.117311212467977e-17,16.506219838367798,Cortex,AT1G33240_AT2G15570,FALSE
AT3G01220,ATHB-20,AT1G65010,AT1G65010,Elongation_Cortex_BRZ_0_5_BL,0.008113256,0.008113256,6.48893519967876e-14,13.187826562805718,Cortex,AT3G01220_AT1G65010,FALSE
AT1G26960,ATHB-23,AT2G42900,AT2G42900,Elongation_Cortex_BRZ_4_BL,0.008112528,0.008112528,1.2730613367745495e-12,11.89515067130236,Cortex,AT1G26960_AT2G42900,FALSE
AT1G69780,ATHB-13,AT5G38560,PERK8,Elongation_Cortex_BRZ_4_BL,0.008110973,0.008110973,1.8490259868048223e-11,10.733056985083863,Cortex,AT1G69780_AT5G38560,FALSE
AT1G69780,ATHB-13,AT1G77990,SULTR2;2,Elongation_Cortex_BRZ,0.008109692,0.008109692,9.672098987880426e-8,7.0144792673922955,Cortex,AT1G69780_AT1G77990,FALSE
AT5G15150,HAT7,AT5G52280,AT5G52280,Elongation_Cortex_BRZ_4_BL,0.008105797,0.008105797,7.145683080017629e-11,10.14595624920994,Cortex,AT5G15150_AT5G52280,FALSE
AT1G26960,ATHB-23,AT5G58420,RPS4D,Elongation_Cortex_BRZ_4_BL,-0.008100884,0.008100884,1.2452327682126948e-10,9.90474945941041,Cortex,AT1G26960_AT5G58420,FALSE
AT1G26960,ATHB-23,AT3G24450,AT3G24450,Elongation_Cortex_BRZ_8_BL,0.008098484,0.008098484,7.648839832077164e-12,11.11640443317803,Cortex,AT1G26960_AT3G24450,FALSE
AT5G15150,HAT7,AT5G56540,AGP14,Elongation_Cortex_BRZ_4_BL,-0.008097986,0.008097986,2.969204126316271e-10,9.527359944577947,Cortex,AT5G15150_AT5G56540,FALSE
AT1G69780,ATHB-13,AT4G16566,HINT4,Elongation_Cortex_BRZ_0_5_BL,-0.008095532,0.008095532,2.1894224425960723e-12,11.65967043450891,Cortex,AT1G69780_AT4G16566,FALSE
AT1G26960,ATHB-23,AT5G20250,DIN10,Elongation_Cortex_BRZ,0.008094731,0.008094731,2.6293588823595153e-12,11.580150132801526,Cortex,AT1G26960_AT5G20250,FALSE
AT1G26960,ATHB-23,AT1G44608,AT1G44608,Elongation_Cortex_BRZ,0.008092823,0.008092823,2.1832204644350073e-13,12.660902406456177,Cortex,AT1G26960_AT1G44608,FALSE
AT1G33240,AT-GTL1,AT3G55360,ECR,Elongation_Cortex_BRZ_0_5_BL,0.00809123,0.00809123,1.5424879126422278e-14,13.8117782305319,Cortex,AT1G33240_AT3G55360,FALSE
AT1G69780,ATHB-13,AT3G28200,PER31,Elongation_Cortex_BRZ_8_BL,0.00808867,0.00808867,5.372201184772848e-11,10.269847731706852,Cortex,AT1G69780_AT3G28200,FALSE
AT1G26960,ATHB-23,AT3G05270,FPP3,Elongation_Cortex_BRZ_4_BL,0.008085658,0.008085658,1.4896661430243455e-11,10.82691105272098,Cortex,AT1G26960_AT3G05270,FALSE
AT1G26960,ATHB-23,AT5G25190,ERF003,Elongation_Cortex_BRZ,0.008081567,0.008081567,7.439423511050662e-13,12.128460717097923,Cortex,AT1G26960_AT5G25190,FALSE
AT1G69780,ATHB-13,AT2G31680,RABA5D,Elongation_Cortex_BRZ_8_BL,0.008081378,0.008081378,1.678110580229136e-15,14.77517942443641,Cortex,AT1G69780_AT2G31680,FALSE
AT1G69780,ATHB-13,AT3G01220,ATHB-20,Elongation_Cortex_BRZ_4_BL,0.008080155,0.008080155,1.0407903930577172e-11,10.98263672515254,Cortex,AT1G69780_AT3G01220,FALSE
AT1G26960,ATHB-23,AT5G41080,GDPD2,Elongation_Cortex_BRZ_1_BL,0.008079298,0.008079298,1.0241931920595868e-13,12.98961811530184,Cortex,AT1G26960_AT5G41080,FALSE
AT3G01220,ATHB-20,AT1G44608,AT1G44608,Elongation_Cortex_BRZ,0.008078612,0.008078612,9.972378816873184e-18,17.001201232479445,Cortex,AT3G01220_AT1G44608,FALSE
AT3G01220,ATHB-20,AT3G23690,BHLH77,Elongation_Cortex_BRZ_1_BL,0.008077337,0.008077337,1.571399366242633e-14,13.80371342634537,Cortex,AT3G01220_AT3G23690,FALSE
AT5G15150,HAT7,AT5G66920,sks17,Elongation_Cortex_BRZ_0_5_BL,0.008074797,0.008074797,2.3942225816632336e-10,9.62083547736543,Cortex,AT5G15150_AT5G66920,FALSE
AT1G69780,ATHB-13,AT1G64640,ENODL8,Elongation_Cortex_BRZ_8_BL,0.008072882,0.008072882,1.8794780873345543e-17,16.725962733320834,Cortex,AT1G69780_AT1G64640,FALSE
AT1G69780,ATHB-13,AT1G45130,BGAL5,Elongation_Cortex_BRZ_0_5_BL,0.008071396,0.008071396,2.0990368530437682e-10,9.677979936389944,Cortex,AT1G69780_AT1G45130,FALSE
AT1G69780,ATHB-13,AT5G18520,AT5G18520,Elongation_Cortex_BRZ_1_BL,0.008070601,0.008070601,8.951203096256376e-12,11.04811858893545,Cortex,AT1G69780_AT5G18520,FALSE
AT1G33240,AT-GTL1,AT5G15970,KIN2,Elongation_Cortex_BRZ_4_BL,-0.008068912,0.008068912,1.977293748046657e-6,5.703928806822348,Cortex,AT1G33240_AT5G15970,FALSE
AT1G26960,ATHB-23,AT5G42420,URGT3,Elongation_Cortex_BRZ_1_BL,0.008068581,0.008068581,2.9227960436003626e-16,15.534201489202726,Cortex,AT1G26960_AT5G42420,FALSE
AT1G33240,AT-GTL1,AT3G25500,FH1,Elongation_Cortex_BRZ_4_BL,0.0080675,0.0080675,3.228209664936266e-11,10.491038266586939,Cortex,AT1G33240_AT3G25500,FALSE
AT5G15150,HAT7,AT2G32580,AT2G32580,Elongation_Cortex_BRZ,0.008065981,0.008065981,1.3228303197891485e-16,15.878495859444596,Cortex,AT5G15150_AT2G32580,FALSE
