GeneID,dataset
AT3G46280,DF1_targets
AT3G46290,DF1_targets
AT3G46300,DF1_targets
AT3G46450,DF1_targets
AT3G46560,DF1_targets
AT3G46590,DF1_targets
AT3G46640,DF1_targets
AT3G46680,DF1_targets
AT3G46700,DF1_targets
AT3G46710,DF1_targets
AT3G46820,DF1_targets
AT3G46850,DF1_targets
AT3G46900,DF1_targets
AT3G46910,DF1_targets
AT3G46990,DF1_targets
AT3G47040,DF1_targets
AT3G47060,DF1_targets
AT3G47130,DF1_targets
AT3G47210,DF1_targets
AT3G47220,DF1_targets
AT3G47342,DF1_targets
AT3G47420,DF1_targets
AT3G47430,DF1_targets
AT3G47510,DF1_targets
AT3G47570,DF1_targets
AT3G47640,DF1_targets
AT3G47740,DF1_targets
AT3G47770,DF1_targets
AT3G47780,DF1_targets
AT3G47830,DF1_targets
AT3G47850,DF1_targets
AT3G47950,DF1_targets
AT3G47960,DF1_targets
AT3G48000,DF1_targets
AT3G48020,DF1_targets
AT3G48050,DF1_targets
AT3G48070,DF1_targets
AT3G48080,DF1_targets
AT3G48110,DF1_targets
AT3G48170,DF1_targets
AT3G48209,DF1_targets
AT3G48290,DF1_targets
AT3G48350,DF1_targets
AT3G48360,DF1_targets
AT3G48380,DF1_targets
AT3G48510,DF1_targets
AT3G48515,DF1_targets
AT3G48620,DF1_targets
AT3G48710,DF1_targets
AT3G48745,DF1_targets
AT3G48760,DF1_targets
AT3G48780,DF1_targets
AT3G48860,DF1_targets
AT3G48920,DF1_targets
AT3G48970,DF1_targets
AT3G49000,DF1_targets
AT3G49120,DF1_targets
AT3G49150,DF1_targets
AT3G49210,DF1_targets
AT3G49230,DF1_targets
AT3G49305,DF1_targets
AT3G49350,DF1_targets
AT3G49360,DF1_targets
AT3G49470,DF1_targets
AT3G49540,DF1_targets
AT3G49550,DF1_targets
AT3G49570,DF1_targets
AT3G49590,DF1_targets
AT3G49660,DF1_targets
AT3G49750,DF1_targets
AT3G49770,DF1_targets
AT3G49780,DF1_targets
AT3G49790,DF1_targets
AT3G49820,DF1_targets
AT3G49850,DF1_targets
AT3G49880,DF1_targets
AT3G49925,DF1_targets
AT3G49930,DF1_targets
AT3G49940,DF1_targets
AT3G50010,DF1_targets
AT3G50050,DF1_targets
AT3G50070,DF1_targets
AT3G50140,DF1_targets
AT3G50230,DF1_targets
AT3G50270,DF1_targets
AT3G50280,DF1_targets
AT3G50340,DF1_targets
AT3G50480,DF1_targets
AT3G50530,DF1_targets
AT3G50620,DF1_targets
AT3G50630,DF1_targets
AT3G50640,DF1_targets
AT3G50650,DF1_targets
AT3G50660,DF1_targets
AT3G50665,DF1_targets
AT3G50700,DF1_targets
AT3G50750,DF1_targets
AT3G50760,DF1_targets
AT3G50770,DF1_targets
AT3G50790,DF1_targets
AT3G50810,DF1_targets
AT3G50860,DF1_targets
AT3G50895,DF1_targets
AT3G50980,DF1_targets
AT3G51080,DF1_targets
AT3G51180,DF1_targets
AT3G51330,DF1_targets
AT3G51570,DF1_targets
AT3G51670,DF1_targets
AT3G51680,DF1_targets
AT3G51710,DF1_targets
AT3G51750,DF1_targets
AT3G51770,DF1_targets
AT3G51830,DF1_targets
AT3G51850,DF1_targets
AT3G51860,DF1_targets
AT3G51895,DF1_targets
AT3G51930,DF1_targets
AT3G51940,DF1_targets
AT3G51970,DF1_targets
AT3G51990,DF1_targets
AT3G52000,DF1_targets
AT3G52250,DF1_targets
AT3G52360,DF1_targets
AT3G52345,DF1_targets
AT3G52370,DF1_targets
AT3G52380,DF1_targets
AT3G52410,DF1_targets
AT3G52440,DF1_targets
AT3G52470,DF1_targets
AT3G52500,DF1_targets
AT3G52550,DF1_targets
AT3G52748,DF1_targets
AT3G52800,DF1_targets
AT3G52790,DF1_targets
AT3G52840,DF1_targets
AT3G52900,DF1_targets
AT3G52910,DF1_targets
AT3G52920,DF1_targets
AT3G52980,DF1_targets
AT3G53150,DF1_targets
AT3G53190,DF1_targets
AT3G53250,DF1_targets
AT3G53340,DF1_targets
AT3G53360,DF1_targets
AT3G53390,DF1_targets
AT3G53410,DF1_targets
AT3G53440,DF1_targets
AT3G53820,DF1_targets
AT3G53930,DF1_targets
AT3G53965,DF1_targets
AT3G54000,DF1_targets
AT3G54030,DF1_targets
AT3G54050,DF1_targets
AT3G54160,DF1_targets
AT3G54360,DF1_targets
AT3G54760,DF1_targets
AT3G54990,DF1_targets
AT3G55000,DF1_targets
AT3G55150,DF1_targets
AT3G55270,DF1_targets
AT3G55440,DF1_targets
AT3G55450,DF1_targets
AT3G55610,DF1_targets
AT3G55620,DF1_targets
AT3G55677,DF1_targets
AT3G55730,DF1_targets
AT3G55734,DF1_targets
AT3G55740,DF1_targets
AT3G55840,DF1_targets
AT3G55950,DF1_targets
AT3G55980,DF1_targets
AT3G56200,DF1_targets
AT3G56250,DF1_targets
AT3G56300,DF1_targets
AT3G56400,DF1_targets
AT3G56790,DF1_targets
AT3G56880,DF1_targets
AT3G56900,DF1_targets
AT3G56960,DF1_targets
AT3G56970,DF1_targets
AT3G57040,DF1_targets
AT3G57070,DF1_targets
AT3G57130,DF1_targets
AT3G57340,DF1_targets
AT3G57410,DF1_targets
AT3G58710,DF1_targets
AT3G58740,DF1_targets
AT3G59120,DF1_targets
AT3G59150,DF1_targets
AT3G59380,DF1_targets
AT3G59580,DF1_targets
AT3G59700,DF1_targets
AT3G59710,DF1_targets
AT3G59920,DF1_targets
AT3G59940,DF1_targets
AT3G59960,DF1_targets
AT3G59970,DF1_targets
AT3G60090,DF1_targets
AT3G60110,DF1_targets
AT3G60150,DF1_targets
AT3G60320,DF1_targets
AT3G60330,DF1_targets
AT3G60450,DF1_targets
AT3G60600,DF1_targets
AT3G60640,DF1_targets
AT3G60680,DF1_targets
AT3G60690,DF1_targets
AT3G60700,DF1_targets
AT3G61060,DF1_targets
AT3G61160,DF1_targets
AT3G61182,DF1_targets
AT3G61198,DF1_targets
AT3G61240,DF1_targets
AT3G61270,DF1_targets
AT3G61320,DF1_targets
AT3G61560,DF1_targets
AT3G61850,DF1_targets
AT3G61880,DF1_targets
AT3G61890,DF1_targets
AT3G62010,DF1_targets
AT3G62200,DF1_targets
AT3G62390,DF1_targets
AT3G62650,DF1_targets
AT3G62690,DF1_targets
AT3G62760,DF1_targets
AT3G62980,DF1_targets
AT3G63180,DF1_targets
AT3G63200,DF1_targets
AT3G63240,DF1_targets
AT4G00060,DF1_targets
AT4G00140,DF1_targets
AT4G00190,DF1_targets
AT4G00305,DF1_targets
AT4G00310,DF1_targets
AT4G00335,DF1_targets
AT4G00360,DF1_targets
AT4G00430,DF1_targets
AT4G00460,DF1_targets
AT4G00520,DF1_targets
AT4G00650,DF1_targets
AT4G00710,DF1_targets
AT4G00730,DF1_targets
AT4G00820,DF1_targets
AT4G00860,DF1_targets
AT4G00870,DF1_targets
AT4G00905,DF1_targets
AT4G00970,DF1_targets
AT4G01070,DF1_targets
AT4G01100,DF1_targets
AT4G01130,DF1_targets
AT4G01245,DF1_targets
AT4G01350,DF1_targets
AT4G01360,DF1_targets
AT4G01410,DF1_targets
AT4G01430,DF1_targets
AT4G01455,DF1_targets
AT4G01480,DF1_targets
AT4G01525,DF1_targets
AT4G01570,DF1_targets
AT4G01610,DF1_targets
AT4G01670,DF1_targets
AT4G01680,DF1_targets
AT4G01690,DF1_targets
AT4G01720,DF1_targets
AT4G01740,DF1_targets
AT4G01750,DF1_targets
AT4G01850,DF1_targets
AT4G01890,DF1_targets
AT4G01940,DF1_targets
AT4G02010,DF1_targets
AT4G02080,DF1_targets
AT4G02100,DF1_targets
AT4G02200,DF1_targets
AT4G02260,DF1_targets
AT4G02320,DF1_targets
AT4G02330,DF1_targets
AT4G02340,DF1_targets
AT4G02390,DF1_targets
AT4G02482,DF1_targets
AT4G02540,DF1_targets
AT4G02555,DF1_targets
AT4G02880,DF1_targets
AT4G02890,DF1_targets
AT4G02900,DF1_targets
AT4G02930,DF1_targets
AT4G02940,DF1_targets
AT4G02950,DF1_targets
AT4G03040,DF1_targets
AT4G03120,DF1_targets
AT4G03210,DF1_targets
AT4G03390,DF1_targets
AT4G03480,DF1_targets
AT4G03490,DF1_targets
AT4G03505,DF1_targets
AT4G03540,DF1_targets
AT4G03550,DF1_targets
AT4G03820,DF1_targets
AT4G04180,DF1_targets
AT4G04210,DF1_targets
AT4G04340,DF1_targets
AT4G04360,DF1_targets
AT4G04450,DF1_targets
AT4G04460,DF1_targets
AT4G04570,DF1_targets
AT4G04610,DF1_targets
AT4G04720,DF1_targets
AT4G04750,DF1_targets
AT4G04760,DF1_targets
AT4G04840,DF1_targets
AT4G04870,DF1_targets
AT4G05010,DF1_targets
AT4G05020,DF1_targets
AT4G05060,DF1_targets
AT4G05100,DF1_targets
AT4G05160,DF1_targets
AT4G05170,DF1_targets
AT4G05190,DF1_targets
AT4G05320,DF1_targets
AT4G05580,DF1_targets
AT4G06490,DF1_targets
AT4G06536,DF1_targets
AT4G06676,DF1_targets
AT4G06744,DF1_targets
AT4G07400,DF1_targets
AT4G07825,DF1_targets
AT4G07965,DF1_targets
AT4G08280,DF1_targets
AT4G08320,DF1_targets
AT4G08330,DF1_targets
AT4G08350,DF1_targets
AT4G08685,DF1_targets
AT4G08780,DF1_targets
AT4G08820,DF1_targets
AT4G08860,DF1_targets
AT4G08930,DF1_targets
AT4G08950,DF1_targets
AT4G08980,DF1_targets
AT4G09030,DF1_targets
AT4G09100,DF1_targets
AT4G09160,DF1_targets
AT4G09180,DF1_targets
AT4G09190,DF1_targets
AT4G09500,DF1_targets
AT4G09560,DF1_targets
AT4G09660,DF1_targets
AT4G09760,DF1_targets
AT4G09775,DF1_targets
AT4G09870,DF1_targets
AT4G09970,DF1_targets
AT4G10040,DF1_targets
AT4G10060,DF1_targets
AT4G10150,DF1_targets
AT4G10300,DF1_targets
AT4G10360,DF1_targets
AT4G10370,DF1_targets
AT4G10470,DF1_targets
AT4G10500,DF1_targets
AT4G10530,DF1_targets
AT4G10610,DF1_targets
AT4G10640,DF1_targets
AT4G10740,DF1_targets
AT4G10920,DF1_targets
AT4G10960,DF1_targets
AT4G11080,DF1_targets
AT4G11100,DF1_targets
AT4G11120,DF1_targets
AT4G11140,DF1_targets
AT4G11190,DF1_targets
AT4G11210,DF1_targets
AT4G11211,DF1_targets
AT4G11213,DF1_targets
AT4G11280,DF1_targets
AT4G11290,DF1_targets
AT4G11300,DF1_targets
AT4G11310,DF1_targets
AT4G11330,DF1_targets
AT4G11350,DF1_targets
AT4G11360,DF1_targets
AT4G11440,DF1_targets
AT4G11580,DF1_targets
AT4G11650,DF1_targets
AT4G11790,DF1_targets
AT4G11800,DF1_targets
AT4G11810,DF1_targets
AT4G11820,DF1_targets
AT4G11850,DF1_targets
AT4G11880,DF1_targets
AT4G11970,DF1_targets
AT4G12040,DF1_targets
AT4G12050,DF1_targets
AT4G12070,DF1_targets
AT4G12060,DF1_targets
AT4G12080,DF1_targets
AT4G12090,DF1_targets
AT4G12130,DF1_targets
AT4G12230,DF1_targets
AT4G12250,DF1_targets
AT4G12270,DF1_targets
AT4G12320,DF1_targets
AT4G12340,DF1_targets
AT4G12410,DF1_targets
AT4G12420,DF1_targets
AT4G12430,DF1_targets
AT4G12440,DF1_targets
AT4G12450,DF1_targets
AT4G12460,DF1_targets
AT4G12510,DF1_targets
AT4G12520,DF1_targets
AT4G12545,DF1_targets
AT4G12550,DF1_targets
AT4G12690,DF1_targets
AT4G12720,DF1_targets
AT4G12730,DF1_targets
AT4G12890,DF1_targets
AT4G13010,DF1_targets
AT4G13020,DF1_targets
AT4G13040,DF1_targets
AT4G13110,DF1_targets
AT4G13130,DF1_targets
AT4G13261,DF1_targets
AT4G13265,DF1_targets
AT4G13300,DF1_targets
AT4G13310,DF1_targets
AT4G13340,DF1_targets
AT4G13345,DF1_targets
AT4G13380,DF1_targets
AT4G13440,DF1_targets
AT4G13445,DF1_targets
AT4G13480,DF1_targets
AT4G13510,DF1_targets
AT4G13520,DF1_targets
AT4G13615,DF1_targets
AT4G13620,DF1_targets
AT4G13660,DF1_targets
AT4G13670,DF1_targets
AT4G13680,DF1_targets
AT4G13710,DF1_targets
AT4G13700,DF1_targets
AT4G13830,DF1_targets
AT4G13920,DF1_targets
AT4G13940,DF1_targets
AT4G13970,DF1_targets
AT4G13980,DF1_targets
AT4G14000,DF1_targets
AT4G14160,DF1_targets
AT4G14240,DF1_targets
AT4G14455,DF1_targets
AT4G14465,DF1_targets
AT4G14500,DF1_targets
AT4G14540,DF1_targets
AT4G14550,DF1_targets
AT4G14560,DF1_targets
AT4G14630,DF1_targets
AT4G14710,DF1_targets
AT4G14730,DF1_targets
AT4G14746,DF1_targets
AT4G14760,DF1_targets
AT4G14770,DF1_targets
AT4G14890,DF1_targets
AT4G14930,DF1_targets
AT4G15000,DF1_targets
AT4G15060,DF1_targets
AT4G15075,DF1_targets
AT4G15140,DF1_targets
AT4G15180,DF1_targets
AT4G15230,DF1_targets
AT4G15233,DF1_targets
AT4G15248,DF1_targets
AT4G15280,DF1_targets
AT4G15310,DF1_targets
AT4G15330,DF1_targets
AT4G15350,DF1_targets
AT4G15390,DF1_targets
AT4G15393,DF1_targets
AT4G15396,DF1_targets
AT4G15430,DF1_targets
AT4G15560,DF1_targets
AT4G15563,DF1_targets
AT4G15610,DF1_targets
AT4G15620,DF1_targets
AT4G15700,DF1_targets
AT4G15740,DF1_targets
AT4G15800,DF1_targets
AT4G15910,DF1_targets
AT4G15930,DF1_targets
AT4G16050,DF1_targets
AT4G16105,DF1_targets
AT4G16110,DF1_targets
AT4G16141,DF1_targets
AT4G16144,DF1_targets
AT4G16150,DF1_targets
AT4G16165,DF1_targets
AT4G16220,DF1_targets
AT4G16240,DF1_targets
AT4G16270,DF1_targets
AT4G16380,DF1_targets
AT4G16390,DF1_targets
AT4G16465,DF1_targets
AT4G16480,DF1_targets
AT4G16490,DF1_targets
AT4G16510,DF1_targets
AT4G16570,DF1_targets
AT4G16590,DF1_targets
AT4G16600,DF1_targets
AT4G16650,DF1_targets
AT4G16670,DF1_targets
AT4G16750,DF1_targets
AT4G16760,DF1_targets
AT4G16765,DF1_targets
AT4G16780,DF1_targets
AT4G17080,DF1_targets
AT4G17230,DF1_targets
AT4G17250,DF1_targets
AT4G17270,DF1_targets
AT4G17340,DF1_targets
AT4G17350,DF1_targets
AT4G17380,DF1_targets
AT4G17460,DF1_targets
AT4G17500,DF1_targets
AT4G17570,DF1_targets
AT4G17615,DF1_targets
AT4G17670,DF1_targets
AT4G17770,DF1_targets
AT4G17790,DF1_targets
AT4G17800,DF1_targets
AT4G17810,DF1_targets
AT4G17870,DF1_targets
AT4G17900,DF1_targets
AT4G17960,DF1_targets
AT4G17970,DF1_targets
AT4G17980,DF1_targets
AT4G18010,DF1_targets
AT4G18020,DF1_targets
AT4G18030,DF1_targets
AT4G18070,DF1_targets
AT4G18150,DF1_targets
AT4G18160,DF1_targets
AT4G18170,DF1_targets
AT4G18180,DF1_targets
AT4G18280,DF1_targets
AT4G18350,DF1_targets
AT4G18395,DF1_targets
AT4G18425,DF1_targets
AT4G18470,DF1_targets
AT4G18590,DF1_targets
AT4G18610,DF1_targets
AT4G18630,DF1_targets
AT4G18640,DF1_targets
AT4G18700,DF1_targets
AT4G18710,DF1_targets
AT4G18860,DF1_targets
AT4G18890,DF1_targets
AT4G18950,DF1_targets
AT4G18960,DF1_targets
AT4G18980,DF1_targets
AT4G19040,DF1_targets
AT4G19110,DF1_targets
AT4G19160,DF1_targets
AT4G19170,DF1_targets
AT4G19200,DF1_targets
AT4G19210,DF1_targets
AT4G19220,DF1_targets
AT4G19230,DF1_targets
AT4G19395,DF1_targets
AT4G19400,DF1_targets
AT4G19420,DF1_targets
AT4G19510,DF1_targets
AT4G19520,DF1_targets
AT4G19530,DF1_targets
AT4G19600,DF1_targets
AT4G19610,DF1_targets
AT4G19660,DF1_targets
AT4G19680,DF1_targets
AT4G19700,DF1_targets
AT4G19710,DF1_targets
AT4G19720,DF1_targets
AT4G19800,DF1_targets
AT4G19840,DF1_targets
AT4G19905,DF1_targets
AT4G19950,DF1_targets
AT4G19960,DF1_targets
AT4G20000,DF1_targets
AT4G20010,DF1_targets
AT4G20160,DF1_targets
AT4G20260,DF1_targets
AT4G20250,DF1_targets
AT4G20290,DF1_targets
AT4G20450,DF1_targets
AT4G20730,DF1_targets
AT4G20740,DF1_targets
AT4G20810,DF1_targets
AT4G20830,DF1_targets
AT4G20860,DF1_targets
AT4G21070,DF1_targets
AT4G21130,DF1_targets
AT4G21200,DF1_targets
AT4G21210,DF1_targets
AT4G21340,DF1_targets
AT4G21350,DF1_targets
AT4G21380,DF1_targets
AT4G21400,DF1_targets
AT4G21430,DF1_targets
AT4G21440,DF1_targets
AT4G21445,DF1_targets
AT4G21550,DF1_targets
AT4G21580,DF1_targets
AT4G21670,DF1_targets
AT4G21680,DF1_targets
AT4G21690,DF1_targets
AT4G21760,DF1_targets
AT4G21780,DF1_targets
AT4G21790,DF1_targets
AT4G21850,DF1_targets
AT4G21865,DF1_targets
AT4G21900,DF1_targets
AT4G21910,DF1_targets
AT4G21930,DF1_targets
AT4G21960,DF1_targets
AT4G21970,DF1_targets
AT4G21980,DF1_targets
AT4G22010,DF1_targets
AT4G22070,DF1_targets
AT4G22105,DF1_targets
AT4G22110,DF1_targets
AT4G22130,DF1_targets
AT4G22160,DF1_targets
AT4G22190,DF1_targets
AT4G22210,DF1_targets
AT4G22212,DF1_targets
AT4G22214,DF1_targets
AT4G22235,DF1_targets
AT4G22240,DF1_targets
AT4G22260,DF1_targets
AT4G22460,DF1_targets
AT4G22510,DF1_targets
AT4G22540,DF1_targets
AT4G22570,DF1_targets
AT4G22590,DF1_targets
AT4G22600,DF1_targets
AT4G22666,DF1_targets
AT4G22680,DF1_targets
AT4G22710,DF1_targets
AT4G22740,DF1_targets
AT4G22760,DF1_targets
AT4G22785,DF1_targets
AT4G22790,DF1_targets
AT4G22810,DF1_targets
AT4G22850,DF1_targets
AT4G22890,DF1_targets
AT4G22960,DF1_targets
AT4G22970,DF1_targets
AT4G23010,DF1_targets
AT4G23060,DF1_targets
AT4G23110,DF1_targets
AT4G23270,DF1_targets
AT4G23430,DF1_targets
AT4G23450,DF1_targets
AT4G23500,DF1_targets
AT4G23510,DF1_targets
AT4G23530,DF1_targets
AT4G23550,DF1_targets
AT4G23660,DF1_targets
AT4G23670,DF1_targets
AT4G23710,DF1_targets
AT4G23730,DF1_targets
AT4G23750,DF1_targets
AT4G23810,DF1_targets
AT4G23840,DF1_targets
AT4G23870,DF1_targets
AT4G23882,DF1_targets
AT4G23920,DF1_targets
AT4G23980,DF1_targets
AT4G24020,DF1_targets
AT4G24050,DF1_targets
AT4G24060,DF1_targets
AT4G24070,DF1_targets
AT4G24090,DF1_targets
AT4G24100,DF1_targets
AT4G24220,DF1_targets
AT4G24290,DF1_targets
AT4G24450,DF1_targets
AT4G24550,DF1_targets
AT4G24590,DF1_targets
AT4G24630,DF1_targets
AT4G24680,DF1_targets
AT4G24690,DF1_targets
AT4G24770,DF1_targets
AT4G24800,DF1_targets
AT4G24972,DF1_targets
AT4G25030,DF1_targets
AT4G25170,DF1_targets
AT4G25410,DF1_targets
AT4G25450,DF1_targets
AT4G25470,DF1_targets
AT4G25500,DF1_targets
AT4G25530,DF1_targets
AT4G25560,DF1_targets
AT4G25580,DF1_targets
AT4G25630,DF1_targets
AT4G25660,DF1_targets
AT4G25690,DF1_targets
AT4G25700,DF1_targets
AT4G25800,DF1_targets
AT4G25900,DF1_targets
AT4G26050,DF1_targets
AT4G26070,DF1_targets
AT4G26090,DF1_targets
AT4G26130,DF1_targets
AT4G26140,DF1_targets
AT4G26190,DF1_targets
AT4G26210,DF1_targets
AT4G26288,DF1_targets
AT4G26330,DF1_targets
AT4G26380,DF1_targets
AT4G26510,DF1_targets
AT4G26540,DF1_targets
AT4G26560,DF1_targets
AT4G26650,DF1_targets
AT4G26700,DF1_targets
AT4G26870,DF1_targets
AT4G26890,DF1_targets
AT4G27040,DF1_targets
AT4G27050,DF1_targets
AT4G27260,DF1_targets
AT4G27290,DF1_targets
AT4G27310,DF1_targets
AT4G27415,DF1_targets
AT4G27470,DF1_targets
AT4G27490,DF1_targets
AT4G27652,DF1_targets
AT4G27654,DF1_targets
AT4G27710,DF1_targets
AT4G27740,DF1_targets
AT4G27850,DF1_targets
AT4G27860,DF1_targets
AT4G27870,DF1_targets
AT4G27950,DF1_targets
AT4G28085,DF1_targets
AT4G28088,DF1_targets
AT4G28130,DF1_targets
AT4G28230,DF1_targets
AT4G28260,DF1_targets
AT4G28280,DF1_targets
AT4G28320,DF1_targets
AT4G28400,DF1_targets
AT4G28460,DF1_targets
AT4G28480,DF1_targets
AT4G28530,DF1_targets
AT4G28540,DF1_targets
AT4G28690,DF1_targets
AT4G28706,DF1_targets
AT4G28710,DF1_targets
AT4G28830,DF1_targets
AT4G28820,DF1_targets
AT4G28840,DF1_targets
AT4G28850,DF1_targets
AT4G28890,DF1_targets
AT4G29090,DF1_targets
AT4G29100,DF1_targets
AT4G29110,DF1_targets
AT4G29130,DF1_targets
AT4G29150,DF1_targets
AT4G29180,DF1_targets
AT4G29190,DF1_targets
AT4G29210,DF1_targets
AT4G29230,DF1_targets
AT4G29283,DF1_targets
AT4G29310,DF1_targets
AT4G29330,DF1_targets
AT4G29630,DF1_targets
AT4G29680,DF1_targets
AT4G29710,DF1_targets
AT4G29720,DF1_targets
AT4G29780,DF1_targets
AT4G29790,DF1_targets
AT4G29810,DF1_targets
AT4G29820,DF1_targets
AT4G29900,DF1_targets
AT4G29905,DF1_targets
AT4G29920,DF1_targets
AT4G29930,DF1_targets
AT4G29950,DF1_targets
AT4G30020,DF1_targets
AT4G30040,DF1_targets
AT4G30064,DF1_targets
AT4G30080,DF1_targets
AT4G30130,DF1_targets
AT4G30150,DF1_targets
AT4G30160,DF1_targets
AT4G30170,DF1_targets
AT4G30180,DF1_targets
AT4G30190,DF1_targets
AT4G30200,DF1_targets
AT4G30210,DF1_targets
AT4G30260,DF1_targets
AT4G30270,DF1_targets
AT4G30280,DF1_targets
AT4G30350,DF1_targets
AT4G30380,DF1_targets
AT4G30400,DF1_targets
AT4G30430,DF1_targets
AT4G30690,DF1_targets
AT4G30960,DF1_targets
AT4G31390,DF1_targets
AT4G31560,DF1_targets
AT4G31730,DF1_targets
AT4G31910,DF1_targets
AT4G32030,DF1_targets
AT4G32040,DF1_targets
AT4G32070,DF1_targets
AT4G32200,DF1_targets
AT4G32300,DF1_targets
AT4G32330,DF1_targets
AT4G32410,DF1_targets
AT4G32440,DF1_targets
AT4G32540,DF1_targets
AT4G32660,DF1_targets
AT4G32650,DF1_targets
AT4G32790,DF1_targets
AT4G32810,DF1_targets
AT4G32870,DF1_targets
AT4G33960,DF1_targets
AT4G33970,DF1_targets
AT4G33980,DF1_targets
AT4G34000,DF1_targets
AT4G34060,DF1_targets
AT4G34120,DF1_targets
AT4G34131,DF1_targets
AT4G34410,DF1_targets
AT4G34590,DF1_targets
AT4G34600,DF1_targets
AT4G35050,DF1_targets
AT4G35090,DF1_targets
AT4G35120,DF1_targets
AT4G35230,DF1_targets
AT4G35240,DF1_targets
AT4G35270,DF1_targets
AT4G35290,DF1_targets
AT4G35310,DF1_targets
AT4G35335,DF1_targets
AT4G35560,DF1_targets
AT4G35620,DF1_targets
AT4G35783,DF1_targets
AT4G35840,DF1_targets
AT4G35870,DF1_targets
AT4G35890,DF1_targets
AT4G35900,DF1_targets
AT4G35970,DF1_targets
AT4G35987,DF1_targets
AT4G36052,DF1_targets
AT4G36360,DF1_targets
AT4G36370,DF1_targets
AT4G36380,DF1_targets
AT4G36400,DF1_targets
AT4G36550,DF1_targets
AT4G36560,DF1_targets
AT4G36580,DF1_targets
AT4G36640,DF1_targets
AT4G36660,DF1_targets
AT4G36690,DF1_targets
AT4G36710,DF1_targets
AT4G36730,DF1_targets
AT4G36740,DF1_targets
AT4G36750,DF1_targets
AT4G36790,DF1_targets
AT4G36830,DF1_targets
AT4G36860,DF1_targets
AT4G36890,DF1_targets
AT4G36900,DF1_targets
AT4G36920,DF1_targets
AT4G36925,DF1_targets
AT4G36960,DF1_targets
AT4G36970,DF1_targets
AT4G36990,DF1_targets
AT4G37000,DF1_targets
AT4G37010,DF1_targets
AT4G37030,DF1_targets
AT4G37050,DF1_targets
AT4G37060,DF1_targets
AT4G37080,DF1_targets
AT4G37120,DF1_targets
AT4G37190,DF1_targets
AT4G37240,DF1_targets
AT4G37250,DF1_targets
AT4G37260,DF1_targets
AT4G37295,DF1_targets
AT4G37310,DF1_targets
AT4G37320,DF1_targets
AT4G37330,DF1_targets
AT4G37410,DF1_targets
AT4G37445,DF1_targets
AT4G37480,DF1_targets
AT4G37520,DF1_targets
AT4G37530,DF1_targets
AT4G37540,DF1_targets
AT4G37550,DF1_targets
AT4G37608,DF1_targets
AT4G37610,DF1_targets
AT4G37630,DF1_targets
AT4G37660,DF1_targets
AT4G37810,DF1_targets
AT4G38000,DF1_targets
AT4G38530,DF1_targets
AT4G39000,DF1_targets
AT4G39270,DF1_targets
AT4G39350,DF1_targets
AT4G39890,DF1_targets
AT4G40070,DF1_targets
AT5G01030,DF1_targets
AT5G01040,DF1_targets
AT5G01060,DF1_targets
AT5G01100,DF1_targets
AT5G01120,DF1_targets
AT5G01190,DF1_targets
AT5G01200,DF1_targets
AT5G01210,DF1_targets
AT5G01225,DF1_targets
AT5G01240,DF1_targets
AT5G01260,DF1_targets
AT5G01270,DF1_targets
AT5G01340,DF1_targets
AT5G01370,DF1_targets
AT5G01380,DF1_targets
AT5G01490,DF1_targets
AT5G01540,DF1_targets
AT5G01570,DF1_targets
AT5G01610,DF1_targets
AT5G01700,DF1_targets
AT5G01720,DF1_targets
AT5G01740,DF1_targets
AT5G01747,DF1_targets
AT5G01810,DF1_targets
AT5G01820,DF1_targets
AT5G01830,DF1_targets
AT5G01840,DF1_targets
AT5G01850,DF1_targets
AT5G01860,DF1_targets
AT5G01900,DF1_targets
AT5G02010,DF1_targets
AT5G02020,DF1_targets
AT5G02100,DF1_targets
AT5G02120,DF1_targets
AT5G02180,DF1_targets
AT5G02200,DF1_targets
AT5G02210,DF1_targets
AT5G02230,DF1_targets
AT5G02240,DF1_targets
AT5G02260,DF1_targets
AT5G02280,DF1_targets
AT5G02370,DF1_targets
AT5G02400,DF1_targets
AT5G02420,DF1_targets
AT5G02430,DF1_targets
AT5G02480,DF1_targets
AT5G02510,DF1_targets
AT5G02580,DF1_targets
AT5G02750,DF1_targets
