geno,treatment,day,cell_type,image,position,cumm_len,cell_len,date,notes
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,59,612.354,33.919,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,60,648.44,36.086,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,61,690.986,42.546,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,62,775.044,84.058,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,63,873.51,98.466,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,64,1071.352,197.842,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,65,1215.132,143.78,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,66,1362.024,146.892,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,67,1500.098,138.074,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,68,1633.378,133.28,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,69,1868.425,235.047,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,70,2052.477,184.052,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,71,2209.526,157.049,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,72,2358.153,148.627,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,73,2484.795,126.642,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,74,2637.467,152.672,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-6.czi,75,2787.082,149.615,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,1,14.724,14.724,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,2,22.208,7.484,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,3,30.268,8.06,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,4,39.634,9.366,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,5,47.906,8.272,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,6,55.156,7.25,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,7,61.853,6.697,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,8,68.699,6.846,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,9,72.87,4.171,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,10,79.433,6.563,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,11,85.377,5.944,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,12,91.822,6.445,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,13,98.58,6.758,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,14,105.235,6.655,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,15,111.179,5.944,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,16,117.049,5.87,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,17,122.51,5.461,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,18,129.203,6.693,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,19,134.616,5.413,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,20,140.966,6.35,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,21,146.793,5.827,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,22,152.206,5.413,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,23,158.15,5.944,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,24,164.792,6.642,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,25,170.204,5.412,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,26,173.14,2.936,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,27,176.075,2.935,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,28,178.701,2.626,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,29,181.326,2.625,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,30,183.038,1.712,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,31,188.909,5.871,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,32,195.136,6.227,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,33,204.01,8.874,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,34,211.529,7.519,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,35,218.287,6.758,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,36,224.637,6.35,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,37,232.568,7.931,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,38,239.262,6.694,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,39,246.837,7.575,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,40,253.492,6.655,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,41,261.959,8.467,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,42,268.717,6.758,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,43,276.201,7.484,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,44,284.1,7.899,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,45,292.828,8.728,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,46,300.3,7.472,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,47,308.231,7.931,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,48,316.534,8.303,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,49,325.816,9.282,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,50,336.994,11.178,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,51,347.985,10.991,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,52,360.981,12.996,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,53,371.368,10.387,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,54,380.51,9.142,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,55,390.482,9.972,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,56,401.283,10.801,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,57,411.281,9.998,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,58,433.287,22.006,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,59,452.869,19.582,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,60,480.468,27.599,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,61,512.872,32.404,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,62,547.391,34.519,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,63,581.588,34.197,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,64,618.311,36.723,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,65,654.449,36.138,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,66,706.815,52.366,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,67,763.297,56.482,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,68,824.185,60.888,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,69,936.879,112.694,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,70,1051.723,114.844,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,71,1159.907,108.184,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,72,1269.835,109.928,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,73,1409.21,139.375,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,74,1510.632,101.422,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,75,1662.573,151.941,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,76,1807.013,144.44,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,77,1950.767,143.754,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,78,2122.541,171.774,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,79,2339.075,216.534,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,80,2589.196,250.121,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,81,2816.203,227.007,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,82,3076.268,260.065,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-7.czi,83,3266.421,190.153,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,1,11.139,11.139,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,2,19.063,7.924,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,3,24.94,5.877,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,4,31.646,6.706,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,5,41.113,9.467,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,6,47.157,6.044,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,7,52.408,5.251,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,8,57.267,4.859,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,9,62.001,4.734,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,10,71.698,9.697,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,11,76.282,4.584,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,12,81.015,4.733,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,13,88.085,7.07,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,14,96.07,7.985,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,15,101.483,5.413,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,16,106.342,4.859,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,17,110.101,3.759,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,18,114.273,4.172,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,19,122.668,8.395,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,20,126.902,4.234,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,21,131.074,4.172,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,22,139.377,8.303,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,23,146.071,6.694,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,24,154.373,8.302,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,25,161.443,7.07,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,26,171.543,10.1,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,27,178.198,6.655,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,28,184.243,6.045,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,29,189.703,5.46,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,30,195.946,6.243,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,31,201.773,5.827,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,32,207.599,5.826,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,33,212.65,5.051,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,34,220.122,7.472,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,35,228.009,7.887,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,36,233.821,5.812,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,37,239.765,5.944,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,38,245.592,5.827,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,39,251.874,6.282,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,40,265.158,13.284,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,41,278.087,12.929,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,42,289.365,11.278,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,43,307.293,17.928,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,44,324.749,17.456,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,45,346.351,21.602,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,46,361.302,14.951,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,47,386.213,24.911,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,48,420.669,34.456,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,49,460.576,39.907,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,50,520.058,59.482,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,51,568.883,48.825,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,52,634.586,65.703,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,53,712.34,77.754,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,54,803.722,91.382,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,55,922.375,118.653,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,56,1032.767,110.392,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,57,1170.354,137.587,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,58,1410.719,240.365,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,59,1630.926,220.207,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,60,1847.21,216.284,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,61,1999.546,152.336,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,62,2155.534,155.988,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,63,2290.043,134.509,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,64,2521.784,231.741,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,65,2741.077,219.293,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,66,2885.672,144.595,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,67,3049.967,164.295,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,68,3211.315,161.348,20220309,
gtl1df1,control,7,cortex_meristem,gtl1df1_control_long_stack-9.czi,69,3477.449,266.134,20220309,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,1,8.89,8.89,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,2,20.613,11.723,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,3,32.012,11.399,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,4,42.933,10.921,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,5,52.8,9.867,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,6,63.253,10.453,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,7,72.536,9.283,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,8,80.521,7.985,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,9,86.333,5.812,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,10,91.73,5.397,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,11,98.012,6.282,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,12,105.081,7.069,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,13,110.541,5.46,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,14,115.938,5.397,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,15,121.765,5.827,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,16,129.663,7.898,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,17,137.966,8.303,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,18,146.694,8.728,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,19,154.178,7.484,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,20,161.696,7.518,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,21,168.338,6.642,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,22,174.993,6.655,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,23,181.635,6.642,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,24,187.917,6.282,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,25,192.484,4.567,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,26,198.311,5.827,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,27,204.181,5.87,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,28,213.738,9.557,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,29,222.456,8.718,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,30,232.419,9.963,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,31,242.391,9.972,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,32,254.459,12.068,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,33,260.271,5.812,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,34,270.311,10.04,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,35,281.113,10.802,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,36,289.84,8.727,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,37,298.715,8.875,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,38,310.405,11.69,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,39,321.683,11.278,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,40,332.069,10.386,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,41,343.723,11.654,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,42,354.516,10.793,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,43,366.97,12.454,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,44,381.938,14.968,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,45,393.591,11.653,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,46,406.934,13.343,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,47,421.054,14.12,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,48,454.265,33.211,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,49,499.932,45.667,20220310,
WT,control,7,cortex_meristem,20220310_WT_mer_1.czi,50,546.871,46.939,20220310,
